"","ONDA","mulher","idade","ensino","bolsonaro","tratamento","frame_silente_ganhos","frame_saliente_perdas","op_previdência_AFAVOR","region"
"8808","5",0,61,2,4,"2",NA,2,0,"Norte"
"8809","5",1,61,2,1,"2",NA,1,1,"Norte"
"8810","5",0,50,2,5,"1",2,NA,0,"Centro-Oeste"
"8811","5",0,68,2,1,"1",1,NA,1,"Sudeste"
"8812","5",0,69,2,3,"1",1,NA,1,"Sudeste"
"8813","5",1,23,2,3,"1",1,NA,1,"Sudeste"
"8814","5",0,63,3,1,"1",1,NA,1,"Nordeste"
"8815","5",0,63,3,4,"2",NA,2,0,"Nordeste"
"8816","5",0,60,3,5,"2",NA,2,0,"Nordeste"
"8817","5",1,24,2,3,"0",NA,NA,0,"Nordeste"
"8818","5",0,21,2,5,"0",NA,NA,0,"Centro-Oeste"
"8819","5",1,23,2,5,"2",NA,2,0,"Sudeste"
"8820","5",0,63,3,4,"1",1,NA,1,"Norte"
"8821","5",1,22,2,1,"2",NA,3,NA,"Sudeste"
"8822","5",0,51,1,5,"1",2,NA,0,"Centro-Oeste"
"8823","5",0,73,3,5,"2",NA,2,0,"Nordeste"
"8824","5",1,23,2,4,"1",1,NA,1,"Sudeste"
"8825","5",0,60,2,4,"2",NA,2,0,"Sudeste"
"8826","5",0,49,2,2,"2",NA,2,0,"Centro-Oeste"
"8827","5",0,47,3,3,"0",NA,NA,0,"Norte"
"8828","5",0,62,2,3,"2",NA,2,0,"Nordeste"
"8829","5",0,52,3,2,"1",1,NA,1,"Centro-Oeste"
"8830","5",0,61,3,1,"2",NA,2,0,"Nordeste"
"8831","5",0,52,3,NA,"0",NA,NA,NA,"Norte"
"8832","5",1,60,2,1,"1",1,NA,1,"Centro-Oeste"
"8833","5",0,73,2,1,"1",1,NA,1,"Sudeste"
"8834","5",1,23,2,5,"1",2,NA,0,"Sudeste"
"8835","5",0,68,2,5,"1",2,NA,0,"Nordeste"
"8836","5",1,24,2,5,"0",NA,NA,0,"Sudeste"
"8837","5",0,53,2,1,"0",NA,NA,NA,"Centro-Oeste"
"8838","5",1,19,2,3,"2",NA,2,0,"Sudeste"
"8839","5",0,51,3,5,"0",NA,NA,0,"Centro-Oeste"
"8840","5",0,53,3,3,"0",NA,NA,0,"Norte"
"8841","5",0,55,2,2,"0",NA,NA,NA,"Centro-Oeste"
"8842","5",0,60,2,5,"2",NA,1,1,"Sudeste"
"8843","5",0,61,3,5,"0",NA,NA,NA,"Sudeste"
"8844","5",0,53,2,2,"0",NA,NA,NA,"Centro-Oeste"
"8845","5",0,61,2,5,"1",2,NA,0,"Nordeste"
"8846","5",0,24,2,2,"0",NA,NA,NA,"Centro-Oeste"
"8847","5",1,36,2,3,"2",NA,1,1,"Nordeste"
"8848","5",1,21,2,3,"0",NA,NA,1,"Sul"
"8849","5",1,50,1,5,"0",NA,NA,NA,"Centro-Oeste"
"8850","5",1,24,2,4,"2",NA,3,NA,"Sul"
"8851","5",1,55,3,1,"0",NA,NA,1,"Centro-Oeste"
"8852","5",1,35,3,5,"2",NA,2,0,"Centro-Oeste"
"8853","5",0,60,3,5,"2",NA,2,0,"Centro-Oeste"
"8854","5",1,22,2,5,"2",NA,2,0,"Sul"
"8855","5",1,36,2,NA,"1",1,NA,1,"Centro-Oeste"
"8856","5",1,18,2,4,"0",NA,NA,0,"Sul"
"8857","5",0,61,3,5,"2",NA,1,1,"Sudeste"
"8858","5",0,66,3,5,"1",2,NA,0,"Centro-Oeste"
"8859","5",0,63,3,2,"2",NA,2,0,"Sudeste"
"8860","5",1,55,2,5,"1",1,NA,1,"Centro-Oeste"
"8861","5",1,56,2,4,"1",1,NA,1,"Centro-Oeste"
"8862","5",1,58,2,5,"1",1,NA,1,"Centro-Oeste"
"8863","5",0,64,2,3,"0",NA,NA,1,"Sudeste"
"8864","5",1,49,3,2,"0",NA,NA,NA,"Centro-Oeste"
"8865","5",1,51,3,2,"0",NA,NA,1,"Centro-Oeste"
"8866","5",1,47,3,4,"0",NA,NA,0,"Centro-Oeste"
"8867","5",0,67,2,5,"2",NA,2,0,"Sudeste"
"8868","5",0,61,3,2,"2",NA,1,1,"Nordeste"
"8869","5",0,61,2,4,"2",NA,3,NA,"Sudeste"
"8870","5",1,63,3,1,"1",1,NA,1,"Norte"
"8871","5",1,18,2,4,"1",3,NA,NA,"Sul"
"8872","5",1,48,3,5,"1",1,NA,1,"Norte"
"8873","5",0,61,3,4,"2",NA,2,0,"Norte"
"8874","5",1,48,3,5,"2",NA,2,0,"Norte"
"8875","5",1,45,2,1,"1",1,NA,1,"Centro-Oeste"
"8876","5",0,66,3,1,"0",NA,NA,NA,"Sudeste"
"8877","5",1,58,2,4,"0",NA,NA,1,"Centro-Oeste"
"8878","5",0,61,2,5,"0",NA,NA,0,"Sudeste"
"8879","5",1,57,2,5,"2",NA,2,0,"Norte"
"8880","5",1,46,2,1,"0",NA,NA,1,"Norte"
"8881","5",0,61,3,3,"0",NA,NA,0,"Norte"
"8882","5",1,49,2,5,"0",NA,NA,0,"Centro-Oeste"
"8883","5",1,47,2,2,"1",1,NA,1,"Centro-Oeste"
"8884","5",1,48,3,4,"2",NA,2,0,"Centro-Oeste"
"8885","5",0,64,3,5,"0",NA,NA,0,"Nordeste"
"8886","5",0,61,2,5,"1",3,NA,NA,"Sudeste"
"8887","5",1,20,2,5,"0",NA,NA,0,"Sul"
"8888","5",0,74,1,5,"0",NA,NA,0,"Sudeste"
"8889","5",0,64,2,2,"2",NA,2,0,"Sudeste"
"8890","5",1,58,2,1,"0",NA,NA,1,"Centro-Oeste"
"8891","5",1,48,2,4,"2",NA,2,0,"Centro-Oeste"
"8892","5",0,63,2,2,"2",NA,1,1,"Sudeste"
"8893","5",1,62,2,4,"0",NA,NA,1,"Norte"
"8894","5",0,24,3,5,"0",NA,NA,0,"Centro-Oeste"
"8895","5",1,46,2,2,"2",NA,4,NA,"Centro-Oeste"
"8896","5",0,67,3,5,"0",NA,NA,1,"Sudeste"
"8897","5",1,56,2,1,"2",NA,1,1,"Norte"
"8898","5",1,48,3,2,"0",NA,NA,0,"Centro-Oeste"
"8899","5",0,65,2,2,"1",1,NA,1,"Sudeste"
"8900","5",1,57,2,4,"2",NA,2,0,"Norte"
"8901","5",1,51,1,5,"2",NA,2,0,"Centro-Oeste"
"8902","5",1,55,2,1,"2",NA,2,0,"Centro-Oeste"
"8903","5",1,40,3,5,"2",NA,2,0,"Centro-Oeste"
"8904","5",1,45,3,3,"2",NA,1,1,"Centro-Oeste"
"8905","5",0,61,2,5,"2",NA,2,0,"Sudeste"
"8906","5",0,67,2,2,"0",NA,NA,NA,"Sudeste"
"8907","5",1,50,2,2,"0",NA,NA,1,"Norte"
"8908","5",0,61,2,5,"1",2,NA,0,"Sudeste"
"8909","5",1,56,3,5,"2",NA,2,0,"Norte"
"8910","5",0,62,3,1,"0",NA,NA,1,"Nordeste"
"8911","5",1,57,3,5,"1",2,NA,0,"Norte"
"8912","5",0,75,2,5,"2",NA,2,0,"Sudeste"
"8913","5",0,73,2,3,"2",NA,2,0,"Sudeste"
"8914","5",0,22,2,5,"0",NA,NA,0,"Centro-Oeste"
"8915","5",0,64,2,2,"0",NA,NA,NA,"Sudeste"
"8916","5",0,60,2,1,"0",NA,NA,0,"Sudeste"
"8917","5",1,23,2,5,"0",NA,NA,NA,"Sul"
"8918","5",1,24,2,2,"2",NA,1,1,"Sul"
"8919","5",1,57,3,5,"0",NA,NA,0,"Centro-Oeste"
"8920","5",1,44,3,5,"0",NA,NA,0,"Centro-Oeste"
"8921","5",0,63,2,1,"2",NA,2,0,"Sudeste"
"8922","5",1,51,2,5,"2",NA,1,1,"Centro-Oeste"
"8923","5",0,69,2,5,"0",NA,NA,0,"Sudeste"
"8924","5",1,45,3,2,"2",NA,3,NA,"Centro-Oeste"
"8925","5",0,62,2,4,"0",NA,NA,0,"Sudeste"
"8926","5",1,54,3,5,"2",NA,1,1,"Norte"
"8927","5",1,55,2,2,"0",NA,NA,1,"Centro-Oeste"
"8928","5",0,62,3,5,"2",NA,2,0,"Nordeste"
"8929","5",0,60,3,1,"2",NA,3,NA,"Sudeste"
"8930","5",1,45,3,5,"1",2,NA,0,"Norte"
"8931","5",1,20,3,5,"0",NA,NA,0,"Sul"
"8932","5",1,52,2,1,"2",NA,1,1,"Norte"
"8933","5",0,62,3,3,"1",2,NA,0,"Sudeste"
"8934","5",1,55,3,3,"0",NA,NA,0,"Norte"
"8935","5",1,58,2,5,"0",NA,NA,0,"Norte"
"8936","5",0,61,3,5,"1",1,NA,1,"Sudeste"
"8937","5",1,52,3,2,"1",1,NA,1,"Centro-Oeste"
"8938","5",1,52,3,2,"2",NA,2,0,"Centro-Oeste"
"8939","5",0,71,2,1,"0",NA,NA,1,"Sudeste"
"8940","5",1,24,2,5,"1",2,NA,0,"Sul"
"8941","5",0,63,3,3,"0",NA,NA,0,"Sudeste"
"8942","5",0,63,2,4,"2",NA,2,0,"Nordeste"
"8943","5",1,19,2,4,"1",1,NA,1,"Sul"
"8944","5",0,64,2,1,"2",NA,2,0,"Sudeste"
"8945","5",0,65,3,1,"2",NA,1,1,"Sudeste"
"8946","5",1,58,3,5,"2",NA,2,0,"Norte"
"8947","5",0,52,2,2,"0",NA,NA,1,"Centro-Oeste"
"8948","5",0,70,2,3,"2",NA,1,1,"Sudeste"
"8949","5",0,68,2,4,"2",NA,2,0,"Sudeste"
"8950","5",0,68,3,5,"2",NA,2,0,"Sudeste"
"8951","5",1,23,3,NA,"0",NA,NA,NA,"Sul"
"8952","5",1,57,3,1,"2",NA,1,1,"Centro-Oeste"
"8953","5",1,38,3,5,"0",NA,NA,0,"Centro-Oeste"
"8954","5",0,86,1,2,"2",NA,1,1,"Sudeste"
"8955","5",1,53,2,1,"1",1,NA,1,"Sudeste"
"8956","5",0,60,2,1,"0",NA,NA,1,"Nordeste"
"8957","5",1,26,3,3,"2",NA,1,1,"Sudeste"
"8958","5",1,68,3,1,"0",NA,NA,NA,"Norte"
"8959","5",1,62,3,5,"0",NA,NA,0,"Norte"
"8960","5",0,55,2,5,"1",2,NA,0,"Centro-Oeste"
"8961","5",1,57,3,5,"1",1,NA,1,"Centro-Oeste"
"8962","5",1,52,3,2,"0",NA,NA,1,"Centro-Oeste"
"8963","5",0,60,3,1,"0",NA,NA,NA,"Centro-Oeste"
"8964","5",0,52,3,3,"1",3,NA,NA,"Centro-Oeste"
"8965","5",1,36,2,1,"0",NA,NA,1,"Sudeste"
"8966","5",1,48,3,1,"2",NA,1,1,"Centro-Oeste"
"8967","5",1,31,3,3,"2",NA,2,0,"Sudeste"
"8968","5",1,40,2,1,"2",NA,1,1,"Centro-Oeste"
"8969","5",1,36,3,3,"2",NA,2,0,"Centro-Oeste"
"8970","5",0,63,3,1,"2",NA,1,1,"Sudeste"
"8971","5",1,36,3,5,"2",NA,2,0,"Centro-Oeste"
"8972","5",1,49,2,NA,"0",NA,NA,0,"Norte"
"8973","5",1,38,2,3,"0",NA,NA,1,"Norte"
"8974","5",1,48,2,5,"1",3,NA,NA,"Nordeste"
"8975","5",0,28,3,5,"2",NA,3,NA,"Sudeste"
"8976","5",1,54,3,5,"2",NA,2,0,"Sudeste"
"8977","5",1,23,3,5,"1",4,NA,NA,"Sudeste"
"8978","5",0,35,2,3,"1",1,NA,1,"Centro-Oeste"
"8979","5",0,30,1,1,"0",NA,NA,NA,"Sul"
"8980","5",1,44,1,2,"1",1,NA,1,"Sudeste"
"8981","5",1,49,3,5,"0",NA,NA,0,"Sul"
"8982","5",1,19,2,3,"0",NA,NA,0,"Sudeste"
"8983","5",0,33,3,5,"0",NA,NA,0,"Sudeste"
"8984","5",1,43,2,5,"0",NA,NA,0,"Nordeste"
"8985","5",0,62,2,5,"0",NA,NA,0,"Sudeste"
"8986","5",1,56,3,2,"0",NA,NA,NA,"Sudeste"
"8987","5",1,37,3,2,"1",1,NA,1,"Nordeste"
"8988","5",0,57,2,2,"0",NA,NA,NA,"Sul"
"8989","5",0,28,2,3,"1",3,NA,NA,"Sudeste"
"8990","5",1,53,2,1,"1",1,NA,1,"Nordeste"
"8991","5",0,49,2,5,"1",1,NA,1,"Sudeste"
"8992","5",1,45,2,1,"1",1,NA,1,"Sudeste"
"8993","5",1,35,2,2,"1",2,NA,0,"Sudeste"
"8994","5",1,58,2,1,"1",2,NA,0,"Sudeste"
"8995","5",1,51,2,3,"2",NA,2,0,"Nordeste"
"8996","5",0,64,3,2,"2",NA,1,1,"Sudeste"
"8997","5",1,29,2,2,"0",NA,NA,1,"Nordeste"
"8998","5",1,50,2,5,"2",NA,2,0,"Sudeste"
"8999","5",0,21,2,5,"0",NA,NA,NA,"Centro-Oeste"
"9000","5",1,51,2,2,"1",1,NA,1,"Sudeste"
"9001","5",1,62,3,3,"1",3,NA,NA,"Nordeste"
"9002","5",0,64,2,5,"0",NA,NA,0,"Sudeste"
"9003","5",1,46,3,2,"2",NA,3,NA,"Sul"
"9004","5",1,52,2,2,"1",1,NA,1,"Sul"
"9005","5",0,63,2,1,"2",NA,1,1,"Sudeste"
"9006","5",0,51,3,5,"2",NA,2,0,"Sudeste"
"9007","5",0,51,3,5,"2",NA,2,0,"Centro-Oeste"
"9008","5",0,22,2,5,"0",NA,NA,0,"Centro-Oeste"
"9009","5",1,22,2,4,"0",NA,NA,0,"Nordeste"
"9010","5",0,42,2,4,"0",NA,NA,0,"Sudeste"
"9011","5",1,57,2,4,"2",NA,2,0,"Nordeste"
"9012","5",0,46,3,2,"0",NA,NA,0,"Sudeste"
"9013","5",1,64,2,4,"0",NA,NA,0,"Nordeste"
"9014","5",1,61,3,5,"0",NA,NA,0,"Centro-Oeste"
"9015","5",0,28,3,4,"0",NA,NA,0,"Sudeste"
"9016","5",1,31,3,5,"2",NA,3,NA,"Sul"
"9017","5",1,20,2,2,"1",3,NA,NA,"Sudeste"
"9018","5",0,67,2,2,"2",NA,2,0,"Sul"
"9019","5",0,47,2,2,"0",NA,NA,1,"Nordeste"
"9020","5",1,36,2,2,"0",NA,NA,1,"Sul"
"9021","5",0,53,2,3,"1",2,NA,0,"Nordeste"
"9022","5",0,61,3,1,"2",NA,4,NA,"Sudeste"
"9023","5",0,50,3,2,"1",1,NA,1,"Sudeste"
"9024","5",1,21,2,5,"0",NA,NA,NA,"Nordeste"
"9025","5",0,27,3,5,"2",NA,2,0,"Sudeste"
"9026","5",0,55,3,1,"2",NA,1,1,"Nordeste"
"9027","5",1,24,2,5,"2",NA,1,1,"Sudeste"
"9028","5",1,47,3,1,"1",1,NA,1,"Norte"
"9029","5",1,44,2,4,"1",1,NA,1,"Sudeste"
"9030","5",0,46,2,3,"0",NA,NA,NA,"Sudeste"
"9031","5",1,63,2,5,"2",NA,2,0,"Nordeste"
"9032","5",1,47,3,2,"1",3,NA,NA,"Sul"
"9033","5",1,53,2,3,"1",2,NA,0,"Sudeste"
"9034","5",1,59,3,5,"1",2,NA,0,"Nordeste"
"9035","5",0,71,2,1,"0",NA,NA,NA,"Sudeste"
"9036","5",1,30,2,5,"2",NA,2,0,"Nordeste"
"9037","5",1,24,2,5,"0",NA,NA,0,"Sul"
"9038","5",1,47,3,1,"2",NA,1,1,"Sul"
"9039","5",1,67,3,1,"2",NA,1,1,"Nordeste"
"9040","5",0,45,2,5,"0",NA,NA,NA,"Sudeste"
"9041","5",1,44,2,1,"0",NA,NA,NA,"Centro-Oeste"
"9042","5",0,36,2,NA,"1",4,NA,NA,"Sudeste"
"9043","5",1,18,2,4,"2",NA,1,1,"Sul"
"9044","5",1,33,2,5,"0",NA,NA,0,"Nordeste"
"9045","5",0,30,2,4,"2",NA,4,NA,"Nordeste"
"9046","5",0,51,3,5,"2",NA,2,0,"Nordeste"
"9047","5",1,49,2,3,"0",NA,NA,1,"Sudeste"
"9048","5",0,53,2,5,"1",3,NA,NA,"Nordeste"
"9049","5",0,43,2,3,"0",NA,NA,NA,"Sudeste"
"9050","5",0,48,2,3,"0",NA,NA,NA,"Sudeste"
"9051","5",1,34,2,3,"1",4,NA,NA,"Centro-Oeste"
"9052","5",0,54,3,5,"1",2,NA,0,"Centro-Oeste"
"9053","5",1,18,2,3,"2",NA,2,0,"Sudeste"
"9054","5",0,43,3,NA,"2",NA,3,NA,"Sudeste"
"9055","5",1,27,3,2,"0",NA,NA,1,"Sul"
"9056","5",1,44,3,2,"2",NA,2,0,"Sul"
"9057","5",1,51,2,5,"1",2,NA,0,"Nordeste"
"9058","5",0,40,2,4,"2",NA,2,0,"Centro-Oeste"
"9059","5",0,38,2,5,"0",NA,NA,0,"Nordeste"
"9060","5",1,45,2,2,"1",1,NA,1,"Nordeste"
"9061","5",0,44,2,5,"0",NA,NA,0,"Sudeste"
"9062","5",0,55,2,1,"0",NA,NA,0,"Sul"
"9063","5",1,64,3,1,"0",NA,NA,1,"Norte"
"9064","5",0,61,3,NA,"0",NA,NA,0,"Sudeste"
"9065","5",0,50,3,5,"1",1,NA,1,"Sudeste"
"9066","5",1,35,2,1,"2",NA,1,1,"Nordeste"
"9067","5",1,28,2,3,"1",3,NA,NA,"Sul"
"9068","5",1,36,3,5,"2",NA,2,0,"Centro-Oeste"
"9069","5",0,56,3,4,"2",NA,2,0,"Sudeste"
"9070","5",1,54,3,1,"1",1,NA,1,"Sul"
"9071","5",0,63,3,5,"1",2,NA,0,"Nordeste"
"9072","5",0,60,2,3,"0",NA,NA,0,"Sul"
"9073","5",1,59,3,5,"0",NA,NA,0,"Nordeste"
"9074","5",1,46,2,1,"0",NA,NA,1,"Sudeste"
"9075","5",1,57,3,3,"2",NA,1,1,"Sudeste"
"9076","5",1,32,3,5,"2",NA,2,0,"Nordeste"
"9077","5",0,64,3,3,"1",1,NA,1,"Sudeste"
"9078","5",0,46,3,2,"2",NA,4,NA,"Sudeste"
"9079","5",1,22,2,5,"0",NA,NA,0,"Sudeste"
"9080","5",1,57,3,2,"2",NA,2,0,"Sul"
"9081","5",1,41,2,3,"2",NA,2,0,"Centro-Oeste"
"9082","5",0,28,3,5,"1",3,NA,NA,"Sul"
"9083","5",1,24,3,3,"1",1,NA,1,"Sudeste"
"9084","5",0,40,3,4,"2",NA,2,0,"Sudeste"
"9085","5",0,61,3,2,"0",NA,NA,1,"Nordeste"
"9086","5",0,63,3,1,"2",NA,1,1,"Sudeste"
"9087","5",0,27,2,5,"1",1,NA,1,"Sudeste"
"9088","5",0,24,2,4,"1",3,NA,NA,"Centro-Oeste"
"9089","5",0,59,2,4,"1",2,NA,0,"Sudeste"
"9090","5",1,19,2,5,"2",NA,2,0,"Nordeste"
"9091","5",1,44,3,2,"2",NA,2,0,"Sul"
"9092","5",0,46,1,4,"1",3,NA,NA,"Nordeste"
"9093","5",1,18,2,1,"2",NA,1,1,"Nordeste"
"9094","5",0,38,3,5,"1",1,NA,1,"Sudeste"
"9095","5",1,46,3,1,"1",1,NA,1,"Norte"
"9096","5",1,28,2,3,"1",1,NA,1,"Sul"
"9097","5",0,45,2,3,"0",NA,NA,NA,"Centro-Oeste"
"9098","5",0,37,2,5,"0",NA,NA,0,"Sudeste"
"9099","5",1,50,3,NA,"2",NA,4,NA,"Sudeste"
"9100","5",1,24,3,5,"1",3,NA,NA,"Sudeste"
"9101","5",0,26,2,3,"1",2,NA,0,"Sudeste"
"9102","5",1,36,3,5,"2",NA,2,0,"Nordeste"
"9103","5",1,27,2,5,"2",NA,2,0,"Sudeste"
"9104","5",0,22,2,5,"1",2,NA,0,"Norte"
"9105","5",1,19,2,1,"2",NA,1,1,"Sudeste"
"9106","5",1,26,2,1,"0",NA,NA,1,"Nordeste"
"9107","5",0,60,3,5,"1",2,NA,0,"Sudeste"
"9108","5",1,34,2,4,"0",NA,NA,NA,"Norte"
"9109","5",1,19,2,NA,"2",NA,3,NA,"Sul"
"9110","5",0,45,3,3,"0",NA,NA,0,"Sudeste"
"9111","5",1,21,2,NA,"2",NA,4,NA,"Nordeste"
"9112","5",1,75,2,3,"0",NA,NA,NA,"Sudeste"
"9113","5",1,32,2,1,"2",NA,1,1,"Centro-Oeste"
"9114","5",1,50,2,3,"2",NA,2,0,"Sudeste"
"9115","5",0,28,1,5,"0",NA,NA,NA,"Sul"
"9116","5",0,30,3,5,"1",2,NA,0,"Sudeste"
"9117","5",1,23,2,5,"0",NA,NA,0,"Sudeste"
"9118","5",0,67,2,5,"0",NA,NA,NA,"Sul"
"9119","5",1,40,2,3,"2",NA,1,1,"Centro-Oeste"
"9120","5",0,39,3,4,"1",2,NA,0,"Sudeste"
"9121","5",1,41,3,5,"2",NA,3,NA,"Sul"
"9122","5",0,50,3,5,"2",NA,2,0,"Nordeste"
"9123","5",0,50,1,4,"1",4,NA,NA,"Nordeste"
"9124","5",0,32,2,NA,"1",4,NA,NA,"Nordeste"
"9125","5",1,33,2,2,"2",NA,1,1,"Sul"
"9126","5",0,40,2,3,"1",2,NA,0,"Sudeste"
"9127","5",1,35,3,5,"1",3,NA,NA,"Centro-Oeste"
"9128","5",0,27,3,4,"1",1,NA,1,"Sudeste"
"9129","5",0,58,3,5,"0",NA,NA,0,"Centro-Oeste"
"9130","5",0,44,3,5,"1",1,NA,1,"Nordeste"
"9131","5",1,55,3,5,"1",3,NA,NA,"Centro-Oeste"
"9132","5",0,64,2,3,"0",NA,NA,0,"Sudeste"
"9133","5",0,20,2,1,"0",NA,NA,1,"Norte"
"9134","5",1,27,2,3,"0",NA,NA,1,"Norte"
"9135","5",0,65,3,5,"2",NA,2,0,"Sul"
"9136","5",0,41,2,5,"1",3,NA,NA,"Sudeste"
"9137","5",0,63,2,5,"0",NA,NA,0,"Sudeste"
"9138","5",0,61,3,2,"1",1,NA,1,"Sudeste"
"9139","5",0,69,2,5,"2",NA,2,0,"Sudeste"
"9140","5",0,58,2,5,"1",3,NA,NA,"Sudeste"
"9141","5",0,35,3,4,"0",NA,NA,0,"Norte"
"9142","5",0,61,3,1,"2",NA,1,1,"Sudeste"
"9143","5",1,64,3,1,"0",NA,NA,0,"Nordeste"
"9144","5",0,62,3,1,"0",NA,NA,0,"Sudeste"
"9145","5",0,28,3,5,"2",NA,2,0,"Sudeste"
"9146","5",1,33,2,2,"0",NA,NA,1,"Centro-Oeste"
"9147","5",1,30,2,3,"0",NA,NA,NA,"Centro-Oeste"
"9148","5",1,38,2,5,"1",2,NA,0,"Nordeste"
"9149","5",1,21,2,1,"2",NA,1,1,"Nordeste"
"9150","5",1,44,2,5,"1",2,NA,0,"Nordeste"
"9151","5",1,63,3,5,"1",4,NA,NA,"Norte"
"9152","5",0,51,3,5,"1",4,NA,NA,"Centro-Oeste"
"9153","5",0,58,2,3,"1",2,NA,0,"Sudeste"
"9154","5",1,59,3,5,"0",NA,NA,0,"Sudeste"
"9155","5",1,36,2,5,"1",2,NA,0,"Sul"
"9156","5",1,25,3,4,"1",1,NA,1,"Sudeste"
"9157","5",1,31,2,1,"2",NA,1,1,"Sul"
"9158","5",0,60,2,2,"1",1,NA,1,"Sul"
"9159","5",0,40,3,3,"1",3,NA,NA,"Sudeste"
"9160","5",1,30,3,3,"0",NA,NA,1,"Nordeste"
"9161","5",1,69,3,5,"1",2,NA,0,"Nordeste"
"9162","5",0,64,2,3,"1",3,NA,NA,"Sudeste"
"9163","5",1,33,1,2,"2",NA,1,1,"Centro-Oeste"
"9164","5",0,46,2,NA,"1",3,NA,NA,"Sudeste"
"9165","5",1,18,1,4,"1",1,NA,1,"Sul"
"9166","5",0,19,2,1,"2",NA,1,1,"Norte"
"9167","5",0,35,1,NA,"2",NA,4,NA,"Nordeste"
"9168","5",0,69,2,2,"1",1,NA,1,"Sudeste"
"9169","5",1,46,3,2,"0",NA,NA,1,"Sul"
"9170","5",0,52,2,5,"0",NA,NA,NA,"Sudeste"
"9171","5",0,47,3,5,"2",NA,2,0,"Centro-Oeste"
"9172","5",0,26,3,4,"1",3,NA,NA,"Sudeste"
"9173","5",1,58,2,5,"2",NA,2,0,"Sul"
"9174","5",1,50,3,3,"2",NA,2,0,"Sul"
"9175","5",0,23,2,3,"1",4,NA,NA,"Nordeste"
"9176","5",1,36,2,2,"0",NA,NA,NA,"Sul"
"9177","5",0,56,3,4,"2",NA,2,0,"Sudeste"
"9178","5",0,63,2,2,"2",NA,3,NA,"Sudeste"
"9179","5",1,63,3,2,"1",1,NA,1,"Nordeste"
"9180","5",0,40,1,5,"1",3,NA,NA,"Sul"
"9181","5",0,45,2,3,"0",NA,NA,0,"Sudeste"
"9182","5",0,46,3,4,"2",NA,2,0,"Sudeste"
"9183","5",1,23,3,5,"0",NA,NA,NA,"Sudeste"
"9184","5",1,56,1,5,"0",NA,NA,0,"Centro-Oeste"
"9185","5",0,62,3,5,"1",2,NA,0,"Sudeste"
"9186","5",0,68,3,5,"2",NA,2,0,"Sudeste"
"9187","5",0,33,2,4,"2",NA,2,0,"Centro-Oeste"
"9188","5",1,42,2,4,"1",2,NA,0,"Nordeste"
"9189","5",1,50,3,3,"0",NA,NA,NA,"Nordeste"
"9190","5",1,47,2,2,"0",NA,NA,1,"Sul"
"9191","5",0,46,3,5,"2",NA,3,NA,"Sudeste"
"9192","5",0,35,2,5,"2",NA,3,NA,"Sudeste"
"9193","5",0,61,3,5,"0",NA,NA,0,"Centro-Oeste"
"9194","5",1,47,2,1,"1",1,NA,1,"Nordeste"
"9195","5",1,34,3,2,"2",NA,1,1,"Centro-Oeste"
"9196","5",0,47,3,2,"2",NA,1,1,"Sudeste"
"9197","5",1,54,3,5,"2",NA,2,0,"Nordeste"
"9198","5",0,47,2,5,"2",NA,2,0,"Nordeste"
"9199","5",1,38,3,1,"0",NA,NA,1,"Centro-Oeste"
"9200","5",1,32,2,1,"1",4,NA,NA,"Sul"
"9201","5",1,26,3,1,"1",1,NA,1,"Centro-Oeste"
"9202","5",1,36,2,3,"0",NA,NA,0,"Nordeste"
"9203","5",1,48,2,2,"1",2,NA,0,"Sudeste"
"9204","5",0,46,2,3,"2",NA,3,NA,"Nordeste"
"9205","5",1,19,2,4,"2",NA,2,0,"Nordeste"
"9206","5",1,59,2,2,"0",NA,NA,NA,"Sudeste"
"9207","5",0,60,3,5,"2",NA,3,NA,"Sudeste"
"9208","5",0,62,2,4,"2",NA,2,0,"Sudeste"
"9209","5",1,37,1,1,"0",NA,NA,1,"Sul"
"9210","5",1,50,2,3,"0",NA,NA,1,"Sudeste"
"9211","5",0,32,3,5,"0",NA,NA,0,"Sudeste"
"9212","5",1,55,3,2,"0",NA,NA,1,"Sul"
"9213","5",0,60,3,1,"1",1,NA,1,"Sudeste"
"9214","5",1,42,3,1,"2",NA,3,NA,"Sul"
"9215","5",1,50,3,NA,"2",NA,4,NA,"Sudeste"
"9216","5",0,68,3,NA,"2",NA,4,NA,"Sudeste"
"9217","5",0,50,3,5,"2",NA,2,0,"Sudeste"
"9218","5",0,45,2,2,"0",NA,NA,0,"Sul"
"9219","5",0,25,3,2,"2",NA,2,0,"Nordeste"
"9220","5",1,31,3,5,"1",1,NA,1,"Sul"
"9221","5",0,23,3,5,"0",NA,NA,0,"Sul"
"9222","5",1,30,2,2,"2",NA,3,NA,"Centro-Oeste"
"9223","5",0,36,2,1,"1",1,NA,1,"Sul"
"9224","5",1,40,3,2,"1",2,NA,0,"Centro-Oeste"
"9225","5",0,34,3,5,"2",NA,1,1,"Sudeste"
"9226","5",1,29,2,5,"1",2,NA,0,"Sudeste"
"9227","5",0,51,2,5,"0",NA,NA,0,"Nordeste"
"9228","5",1,38,2,3,"1",3,NA,NA,"Nordeste"
"9229","5",1,45,2,5,"0",NA,NA,0,"Sudeste"
"9230","5",1,34,3,5,"1",2,NA,0,"Nordeste"
"9231","5",0,40,2,1,"1",1,NA,1,"Centro-Oeste"
"9232","5",1,26,2,4,"1",3,NA,NA,"Nordeste"
